id,room,toilet,area,x,y,khoang_cach,quan,polistic,furniture,direct,direct2,price,n_hospital
10554,2,2,68,20.99835014,105.806366,4.46,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,41.17647059,4
10555,3,2,130,21.00557899,105.8037491,3.74,Hai Ba Trung,so do,day du,Dong - Bac,Tay - Nam,40,3
10556,2,2,71.2,21.01609802,105.7924881,2.95,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,49.15730337,2
10557,3,2,90,20.99688148,105.8179703,4.79,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,40.55555556,3
10558,2,2,62,21.07024574,105.7914734,3.04,Bac Tu Liem,so do,day du,Tay,Dong,38.70967742,1
10559,2,2,90,21.0187118,105.7924762,2.71,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,38.33333333,2
10560,4,3,185,21.03326988,105.8167038,1.54,Ba Dinh,so do,day du,Tay - Nam,Dong - Bac,86.48648649,2
10561,2,2,80,21.04437256,105.8032303,0.21,Bac Tu Liem,so do,day du,Nam,Bac,55,2
10562,2,1,65,21.019447,105.821655,2.9,Bac Tu Liem,so do,day du,Tay - Nam,Dong - Bac,50.76923077,1
10563,3,2,116,21.00836563,105.8029099,3.46,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,34.48275862,3
10564,3,2,101,21.03158569,105.7682037,3.82,Thanh Xuan,so do,day du,Nam,Bac,36.63366337,0
10565,3,3,144.5,21.07284927,105.8124313,3.09,Cau Giay,so do,cao cap,Tay - Bac,Dong - Nam,137.716263,0
10566,3,2,90,20.99688148,105.8179703,4.79,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,40.55555556,3
10567,2,2,62,21.07024574,105.7914734,3.04,Bac Tu Liem,so do,day du,Tay,Dong,38.70967742,1
10568,2,2,90,21.0187118,105.7924762,2.71,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,38.33333333,2
10569,4,3,185,21.03326988,105.8167038,1.54,Ba Dinh,so do,day du,Tay - Nam,Dong - Bac,86.48648649,2
10570,3,2,115.17,21.00245285,105.8011932,4.06,Thanh Xuan,so do,co ban,Tay - Bac,Dong - Nam,42.54580186,4
10571,2,2,71,21.01609802,105.7924881,2.95,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,49.29577465,2
10572,3,2,100,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,day du,Dong - Nam,Dong - Nam,64,0
10573,3,2,120,20.99682999,105.7938385,4.74,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,30,3
10574,2,2,80,21.04437256,105.8032303,0.21,Cau Giay,so do,co ban,Dong - Nam,Tay - Bac,55,2
10575,3,2,116,21.00836563,105.8029099,3.46,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,34.48275862,3
10576,3,2,101,21.03158569,105.7682037,3.82,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,36.63366337,0
10577,3,3,144.5,21.07284927,105.8124313,3.09,Tay Ho,so do,cao cap,Tay - Bac,Dong - Nam,137.716263,0
10578,3,2,130,21.00557899,105.8037491,3.74,Thanh Xuan,so do,day du,Dong - Bac,Tay - Nam,40,3
10579,2,2,71.2,21.01609802,105.7924881,2.95,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,49.15730337,2
10580,2,1,60,21.01028824,105.9401245,13.93,Gia Lam,hdmb,day du,Tay - Bac,Dong - Nam,25,1
10581,3,2,90,20.99688148,105.8179703,4.79,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,40.55555556,3
10582,2,2,62,21.07024574,105.7914734,3.04,Bac Tu Liem,so do,day du,Tay,Dong,38.70967742,1
10583,2,2,90,21.0187118,105.7924762,2.71,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,38.33333333,2
10584,4,3,185,21.03326988,105.8167038,1.54,Ba Dinh,so do,day du,Tay - Nam,Dong - Bac,86.48648649,2
10585,3,2,115.17,21.00245285,105.8011932,4.06,Thanh Xuan,so do,co ban,Tay - Bac,Dong - Nam,42.54580186,4
10586,2,2,71,21.01609802,105.7924881,2.95,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,49.29577465,2
10587,3,2,100,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,day du,Dong - Nam,Dong - Nam,64,0
10588,3,2,120,20.99682999,105.7938385,4.74,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,30,3
10589,2,2,80,21.04437256,105.8032303,0.21,Cau Giay,so do,co ban,Dong - Nam,Tay - Bac,55,2
10590,2,1,65,21.019447,105.821655,2.9,Dong Da,so do,day du,Tay - Nam,Dong - Bac,50.76923077,1
10591,3,2,116,21.00836563,105.8029099,3.46,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,34.48275862,3
10592,3,2,101,21.03158569,105.7682037,3.82,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,36.63366337,0
10593,3,3,144.5,21.07284927,105.8124313,3.09,Tay Ho,so do,cao cap,Tay - Bac,Dong - Nam,137.716263,0
10594,2,1,70,21.04993439,105.7952576,1.18,Cau Giay,so do,day du,Nam,Bac,29.28571429,2
10595,2,2,83.5,21.03715324,105.7863388,1.93,Cau Giay,so do,co ban,Dong,Tay,55.08982036,1
10596,2,2,94,20.97447205,105.7608795,8.13,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,22.87234043,1
10597,2,2,85,20.99682999,105.7938385,4.74,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,35.88235294,3
10598,2,1,63.5,21.03244019,105.778595,2.81,Cau Giay,so do,day du,Bac,Nam,36.22047244,0
10599,3,2,95,20.99682999,105.7938385,4.74,Nam Tu Liem,chua so,day du,Tay - Bac,Dong - Nam,35.78947368,3
10600,1,1,33,20.9950928,105.8567517,7.07,Hai Ba Trung,so do,cao cap,Dong,Nam,19.24242424,2
10601,1,1,35,20.9965735,105.8427701,6,Hai Ba Trung,so do,day du,Dong,Nam,17.71428571,3
10602,2,1,45,21.0282134,105.8390063,3.73,Dong Da,so do,day du,Tay,Dong - Nam,12.88888889,3
10603,1,1,32,21.023229,105.8062465,1.98,Dong Da,so do,day du,Tay - Bac,Dong - Bac,19.84375,3
10604,1,1,32,21.0402033,105.8160685,1.17,Ba Dinh,so do,day du,Dong,Dong - Nam,20.3125,2
10605,2,1,45,21.0051976,105.8355164,4.87,Dong Da,so do,day du,Tay,Dong - Nam,19.55555556,2
10606,2,1,41,21.020889,105.8158204,2.47,Hai Ba Trung,so do,day du,Tay,Dong,65.85365854,2
10607,2,2,65,20.98009872,105.8742447,9.37,Hoang Mai,so do,day du,Dong,Bac,31.53846154,0
10608,2,2,64,21.0024147,105.9641113,16.45,Cau Giay,so do,day du,Dong - Bac,Tay - Nam,30.625,0
10609,3,2,130,21.00557899,105.8037491,3.74,Thanh Xuan,so do,day du,Dong - Bac,Tay - Nam,40,3
10610,2,2,71.2,21.01609802,105.7924881,2.95,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,49.15730337,2
10611,2,1,60,21.01028824,105.9401245,13.93,Gia Lam,hdmb,day du,Tay - Bac,Dong - Nam,25,1
10612,3,2,90,20.99688148,105.8179703,4.79,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,40.55555556,3
10613,2,2,62,21.07024574,105.7914734,3.04,Bac Tu Liem,so do,day du,Tay,Dong,38.70967742,1
10614,2,2,90,21.0187118,105.7924762,2.71,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,38.33333333,2
10615,4,3,185,21.03326988,105.8167038,1.54,Ba Dinh,so do,day du,Tay - Nam,Dong - Bac,86.48648649,2
10616,3,2,115.17,21.00245285,105.8011932,4.06,Thanh Xuan,so do,co ban,Tay - Bac,Dong - Nam,42.54580186,4
10617,2,2,71,21.01609802,105.7924881,2.95,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,49.29577465,2
10618,3,2,100,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,day du,Dong - Nam,Dong - Nam,64,0
10619,3,2,120,20.99682999,105.7938385,4.74,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,30,3
10620,2,2,80,21.04437256,105.8032303,0.21,Cau Giay,so do,co ban,Dong - Nam,Tay - Bac,55,2
10621,2,1,65,21.019447,105.821655,2.9,Dong Da,so do,day du,Tay - Nam,Dong - Bac,50.76923077,1
10622,3,2,116,21.00836563,105.8029099,3.46,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,34.48275862,3
10623,3,2,101,21.03158569,105.7682037,3.82,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,36.63366337,0
10624,3,3,144.5,21.07284927,105.8124313,3.09,Tay Ho,so do,cao cap,Tay - Bac,Dong - Nam,137.716263,0
10625,2,1,35,21.06583977,105.7981491,2.38,Bac Tu Liem,so do,day du,Tay,Dong - Nam,14.28571429,1
10626,3,2,87,20.98009872,105.8742447,9.37,Gia Lam,so do,day du,Tay - Nam,Dong - Bac,29.88505747,0
10627,3,2,81,21.00522614,105.7389145,7.58,Long Bien,so do,cao cap,Tay - Nam,Dong - Bac,40.12345679,0
10628,3,2,142,21.03217659,105.7739783,3.26,Bac Tu Liem,so do,co ban,Tay,Dong,35,0
10629,3,2,115,21.0324192,105.8313599,2.86,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,90,2
10630,2,2,92,21.0194931,105.8223419,2.93,Thanh Xuan,so do,day du,Dong - Bac,Tay - Nam,58.69565217,2
10631,3,2,94,21.0124321,105.767395,4.82,Hoai Duc,so do,day du,Tay - Nam,Dong - Bac,46.80851064,0
10632,3,2,111,21.06489944,105.8270493,3.13,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,67.56756757,0
10633,2,2,68,20.99835014,105.806366,4.46,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,41.17647059,4
10634,3,2,130,21.00557899,105.8037491,3.74,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,40,3
10635,2,2,71.2,21.01609802,105.7924881,2.95,Tay Ho,so do,day du,Dong - Bac,Tay - Nam,49.15730337,2
10636,2,1,60,21.01028824,105.9401245,13.93,Ha Dong,hdmb,day du,Tay - Bac,Dong - Nam,25,1
10637,2,1,60,21.01028824,105.9401245,13.93,Ha Dong,hdmb,day du,Tay - Bac,Dong - Nam,25,1
10638,3,2,90,20.99688148,105.8179703,4.79,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,40.55555556,3
10639,2,2,62,21.07024574,105.7914734,3.04,Nam Tu Liem,so do,day du,Tay,Dong,38.70967742,1
10640,2,2,90,21.0187118,105.7924762,2.71,Dan Phuong,so do,day du,Tay - Bac,Dong - Nam,38.33333333,2
10641,4,3,185,21.03326988,105.8167038,1.54,Hoang Mai,so do,day du,Tay - Nam,Dong - Bac,86.48648649,2
10642,3,2,115.17,21.00245285,105.8011932,4.06,Nam Tu Liem,so do,co ban,Tay - Bac,Dong - Nam,42.54580186,4
10643,2,2,71,21.01609802,105.7924881,2.95,Thanh Xuan,so do,day du,Dong - Bac,Tay - Nam,49.29577465,2
10644,3,2,100,20.99433327,105.8675613,7.94,Cau Giay,so do,day du,Dong - Nam,Dong - Nam,64,0
10645,3,2,120,20.99682999,105.7938385,4.74,Bac Tu Liem,so do,day du,Dong - Nam,Tay - Bac,30,3
10646,2,2,80,21.04437256,105.8032303,0.21,Nam Tu Liem,so do,day du,Nam,Bac,55,2
10647,2,1,65,21.019447,105.821655,2.9,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,50.76923077,1
10648,3,2,116,21.00836563,105.8029099,3.46,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,34.48275862,3
10649,3,2,116,21.00836563,105.8029099,3.46,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,34.48275862,3
10650,2,1,35,21.06583977,105.7981491,2.38,Bac Tu Liem,so do,day du,Tay,Dong - Nam,14.28571429,1
10651,2,2,80,21.04437256,105.8032303,0.21,Dong Da,so do,day du,Nam,Bac,55,2
10652,2,1,65,21.019447,105.821655,2.9,Gia Lam,so do,day du,Tay - Nam,Dong - Bac,50.76923077,1
10653,3,2,116,21.00836563,105.8029099,3.46,Gia Lam,so do,day du,Tay - Bac,Dong - Nam,34.48275862,3
10654,3,2,116,21.00836563,105.8029099,3.46,Gia Lam,so do,day du,Tay - Bac,Dong - Nam,34.48275862,3
10655,2,2,78.45,20.98927307,105.8325195,6.04,Hoang Mai,so do,cao cap,Bac,Nam,39.51561504,3
10656,3,2,105,20.99843788,105.8667374,7.63,Hai Ba Trung,so do,co ban,Tay - Nam,Dong - Bac,40.8,0
10657,2,1,35,21.06583977,105.7981491,2.38,Bac Tu Liem,so do,day du,Tay,Dong - Nam,14.28571429,1
10658,3,2,87,20.98009872,105.8742447,9.37,Hoang Mai,so do,day du,Tay - Nam,Dong - Bac,29.88505747,0
10659,3,2,81,21.00522614,105.7389145,7.58,Hai Ba Trung,so do,cao cap,Tay - Nam,Dong - Bac,40.12345679,0
10660,3,2,142,21.03217659,105.7739783,3.26,Hoai Duc,so do,day du,Dong - Bac,Tay - Nam,35,0
10661,3,2,115,21.0324192,105.8313599,2.86,Hoang Mai,so do,cao cap,Dong,Nam,90,2
10662,2,2,92,21.0194931,105.8223419,2.93,Gia Lam,so do,day du,Dong - Bac,Tay - Nam,58.69565217,2
10663,3,2,94,21.0124321,105.767395,4.82,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,46.80851064,0
10664,3,2,111,21.06489944,105.8270493,3.13,Ha Dong,so do,cao cap,Tay - Nam,Dong - Bac,67.56756757,0
10665,2,2,68,20.99835014,105.806366,4.46,Hoai Duc,so do,day du,Dong - Nam,Dong - Nam,41.17647059,4
10666,3,2,130,21.00557899,105.8037491,3.74,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,40,3
10667,2,2,71.2,21.01609802,105.7924881,2.95,Gia Lam,so do,day du,Dong - Bac,Tay - Nam,49.15730337,2
10668,2,1,60,21.01028824,105.9401245,13.93,Cau Giay,hdmb,day du,Tay - Bac,Dong - Nam,25,1
10669,3,2,90,20.99688148,105.8179703,4.79,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,40.55555556,3
10670,2,2,62,21.07024574,105.7914734,3.04,Nam Tu Liem,so do,day du,Tay,Dong,38.70967742,1
10671,2,2,90,21.0187118,105.7924762,2.71,Hoai Duc,so do,day du,Tay - Bac,Dong - Nam,38.33333333,2
10672,4,3,185,21.03326988,105.8167038,1.54,Bac Tu Liem,so do,day du,Tay - Nam,Dong - Bac,86.48648649,2
10673,3,2,115.17,21.00245285,105.8011932,4.06,Ha Dong,so do,co ban,Tay - Bac,Dong - Nam,42.54580186,4
10674,2,2,71,21.01609802,105.7924881,2.95,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,49.29577465,2
10675,3,2,100,20.99433327,105.8675613,7.94,Thanh Xuan,so do,day du,Dong - Nam,Dong - Nam,64,0
10676,3,2,120,20.99682999,105.7938385,4.74,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,30,3
10677,1,1,45,21.07284927,105.8124313,3.09,Tay Ho,hdmb,co ban,Nam,Bac,60,0
10678,2,2,73,21.0555439,105.80513,1.26,Tay Ho,hdmb,day du,Tay,Dong,60.2739726,2
10679,2,1,49,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,29.89795918,0
10680,3,2,80.5,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,26.70807453,0
10681,3,2,80.5,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,26.70807453,0
10682,2,2,74,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,17.2972973,2
10683,2,2,94,20.97447205,105.7608795,8.13,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,22.87234043,1
10684,2,1,64,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,31.25,5
10685,3,2,144,21.04335976,105.8184891,1.38,Tay Ho,so do,day du,Dong - Nam,Tay - Nam,40,2
10686,2,2,76.3,21.04262733,105.807518,0.28,Ba Dinh,so do,day du,Nam,Bac,39.31847969,3
10687,2,2,94,20.97447205,105.7608795,8.13,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,22.87234043,1
10688,2,1,64,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,31.25,5
10689,3,2,144,21.04335976,105.8184891,1.38,Tay Ho,so do,day du,Dong - Nam,Tay - Nam,40,2
10690,2,2,76.3,21.04262733,105.807518,0.28,Ba Dinh,so do,day du,Nam,Bac,39.31847969,3
10691,3,2,141,21.04335976,105.8184891,1.38,Tay Ho,so do,day du,Dong - Nam,Tay - Nam,48.22695035,2
10692,2,2,82,21.08334923,105.81073,4.09,Tay Ho,so do,day du,Dong - Nam,Dong - Nam,32.92682927,0
10693,2,2,65,20.99727631,105.8029861,4.57,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,38,5
10694,2,2,82,21.08334923,105.81073,4.09,Tay Ho,so do,day du,Dong - Nam,Dong - Nam,33.53658537,0
10695,2,2,76,20.99477196,105.8061295,4.82,Thanh Xuan,chua so,day du,Dong - Nam,Tay - Bac,39.47368421,5
10696,3,3,110,21.06583214,105.8265076,3.16,Tay Ho,so do,cao cap,Tay - Nam,Dong - Bac,60,0
10697,2,2,85,20.97366714,105.7587128,8.31,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,28,1
10698,4,2,107,21.03040504,105.7770309,3.04,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,41,0
10699,2,2,70,21.04049873,105.9047928,10.01,Long Bien,so do,day du,Dong - Nam,Tay - Bac,28.42857143,1
10700,1,1,45,21.07284927,105.8124313,3.09,Tay Ho,hdmb,co ban,Nam,Bac,60,0
10701,1,1,45,21.07284927,105.8124313,3.09,Tay Ho,hdmb,co ban,Nam,Bac,60,0
10702,2,2,73,21.0555439,105.80513,1.26,Tay Ho,hdmb,day du,Tay,Dong,60.2739726,2
10703,2,1,49,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,29.89795918,0
10704,3,2,80.5,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,26.70807453,0
10705,2,2,74,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,17.2972973,2
10706,3,2,103,21.00522614,105.8050613,3.77,Thanh Xuan,so do,cao cap,Dong - Bac,Tay - Nam,64.0776699,4
10707,2,2,94,20.97447205,105.7608795,8.13,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,22.87234043,1
10708,2,1,64,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,31.25,5
10709,3,2,144,21.04335976,105.8184891,1.38,Tay Ho,so do,day du,Dong - Nam,Tay - Nam,40,2
10710,2,2,76,20.99477196,105.8061295,4.82,Thanh Xuan,chua so,day du,Dong - Nam,Tay - Bac,39.47368421,5
10711,2,2,76,20.99477196,105.8061295,4.82,Thanh Xuan,chua so,day du,Dong - Nam,Tay - Bac,39.47368421,5
10712,3,3,110,21.06583214,105.8265076,3.16,Tay Ho,so do,cao cap,Tay - Nam,Dong - Bac,60,0
10713,3,2,105,21.05967522,105.8040771,1.68,Tay Ho,so do,day du,Nam,Bac,40,2
10714,2,2,66,20.99727631,105.8029861,4.57,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,48.48484848,5
10715,2,2,85,20.97366714,105.7587128,8.31,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,28,1
10716,4,2,107,21.03040504,105.7770309,3.04,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,41,0
10717,2,2,70,21.04049873,105.9047928,10.01,Long Bien,so do,day du,Dong - Nam,Tay - Bac,28.42857143,1
10718,1,1,45,21.07284927,105.8124313,3.09,Tay Ho,hdmb,co ban,Nam,Bac,60,0
10719,1,1,45,21.07284927,105.8124313,3.09,Tay Ho,hdmb,co ban,Nam,Bac,60,0
10720,2,2,73,21.0555439,105.80513,1.26,Tay Ho,hdmb,day du,Tay,Dong,60.2739726,2
10721,2,1,49,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,29.89795918,0
10722,3,2,80.5,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,26.70807453,0
10723,2,2,74,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,17.2972973,2
10724,3,2,103,21.00522614,105.8050613,3.77,Thanh Xuan,so do,cao cap,Dong - Bac,Tay - Nam,64.0776699,4
10725,2,2,94,20.97447205,105.7608795,8.13,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,22.87234043,1
10726,2,1,64,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,31.25,5
10727,3,2,144,21.04335976,105.8184891,1.38,Tay Ho,so do,day du,Dong - Nam,Tay - Nam,40,2
10728,3,2,144,21.04335976,105.8184891,1.38,Tay Ho,so do,day du,Dong - Nam,Tay - Nam,40,2
10729,2,2,76.3,21.04262733,105.807518,0.28,Ba Dinh,so do,day du,Nam,Bac,39.31847969,3
10730,3,2,141,21.04335976,105.8184891,1.38,Tay Ho,so do,day du,Dong - Nam,Tay - Nam,48.22695035,2
10731,2,2,82,21.08334923,105.81073,4.09,Tay Ho,so do,day du,Dong - Nam,Dong - Nam,32.92682927,0
10732,2,2,65,20.99727631,105.8029861,4.57,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,38,5
10733,2,2,82,21.08334923,105.81073,4.09,Tay Ho,so do,day du,Dong - Nam,Dong - Nam,32.92682927,0
10734,2,2,65,20.99727631,105.8029861,4.57,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,38,5
10735,2,2,82,21.08334923,105.81073,4.09,Tay Ho,so do,day du,Dong - Nam,Dong - Nam,33.53658537,0
10736,2,2,76,20.99477196,105.8061295,4.82,Thanh Xuan,chua so,day du,Dong - Nam,Tay - Bac,39.47368421,5
10737,3,3,110,21.06583214,105.8265076,3.16,Tay Ho,so do,cao cap,Tay - Nam,Dong - Bac,60,0
10738,3,2,106,21.06348991,105.7949295,2.28,Bac Tu Liem,so do,day du,Nam,Dong - Bac,37.73584906,1
10739,3,2,112,21.04993439,105.7952576,1.18,Cau Giay,so do,co ban,Tay,Dong,37.5,2
10740,3,2,100,21.04437256,105.8032303,0.21,Cau Giay,so do,day du,Bac,Nam,44,2
10741,3,2,120,21.0040864,105.8031129,3.89,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,37.91666667,4
10742,2,2,60,21.00968742,105.7215958,8.95,Hoai Duc,hdmb,day du,Tay,Dong,22.5,0
10743,2,2,105,20.96723366,105.7682953,8.4,Ha Dong,so do,co ban,Dong - Nam,Tay - Bac,27.61904762,2
10744,2,1,60,21.0350682,105.8233364,2.02,Ba Dinh,so do,day du,Tay - Nam,Dong - Bac,40,2
10745,2,2,66,20.99727631,105.8029861,4.57,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,48.48484848,5
10746,2,2,85,20.97366714,105.7587128,8.31,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,28,1
10747,4,2,107,21.03040504,105.7770309,3.04,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,41,0
10748,2,2,70,21.04049873,105.9047928,10.01,Long Bien,so do,day du,Dong - Nam,Tay - Bac,28.42857143,1
10749,2,1,49,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,29.89795918,0
10750,3,2,80.5,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,26.70807453,0
10751,1,1,45,21.07284927,105.8124313,3.09,Tay Ho,hdmb,co ban,Nam,Bac,60,0
10752,2,1,49,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,29.89795918,0
10753,3,2,80.5,20.95977592,105.7418823,10.42,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,26.70807453,0
10754,2,2,74,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Tay - Nam,Dong - Bac,17.2972973,2
10755,3,2,103,21.00522614,105.8050613,3.77,Thanh Xuan,so do,cao cap,Dong - Bac,Tay - Nam,64.0776699,4
10756,2,2,94,20.97447205,105.7608795,8.13,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,22.87234043,1
10757,2,1,64,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,31.25,5
10758,3,2,144,21.04335976,105.8184891,1.38,Tay Ho,so do,day du,Dong - Nam,Tay - Nam,40,2
10759,2,1,52.6,21.01905632,105.7879791,2.91,Cau Giay,so do,co ban,Tay - Bac,Dong - Bac,40.87452471,1
10760,2,2,78.45,20.98927307,105.8325195,6.04,Hoang Mai,so do,cao cap,Bac,Nam,39.51561504,3
10761,2,1,46,21.0235787,105.8275019,2.99,Dong Da,so do,day du,Tay,Dong - Nam,20.65217391,2
10762,2,1,45,21.0193447,105.8342908,3.78,Dong Da,so do,day du,Tay,Dong - Nam,18.88888889,1
10763,2,1,45,21.0514559,105.8109757,1.06,Tay Ho,so do,day du,Dong,Dong - Nam,18.88888889,1
10764,1,1,32,21.031921,105.82514,2.32,Ba Dinh,so do,day du,Tay,Dong - Nam,19.6875,1
10765,2,2,60.5,21.01677322,105.9501877,14.78,Gia Lam,so do,co ban,Dong - Bac,Tay - Nam,22.31404959,1
10766,3,2,116,21.0040864,105.8031129,3.89,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,37.06896552,4
10767,3,3,138,21.03004456,105.7766266,3.09,Nam Tu Liem,so do,cao cap,Nam,Bac,30,0
10768,3,2,122,21.02020073,105.808876,2.31,Dong Da,so do,day du,Tay - Nam,Dong - Nam,39,3
10769,3,2,155,21.02020073,105.808876,2.31,Dong Da,so do,co ban,Tay - Nam,Dong - Nam,36.77419355,3
10770,3,3,138,21.03004456,105.7766266,3.09,Gia Lam,so do,cao cap,Nam,Bac,30,0
10771,3,2,122,21.02020073,105.808876,2.31,Dong Da,so do,day du,Tay - Nam,Dong - Nam,39,3
10772,3,2,155,21.02020073,105.808876,2.31,Dong Da,so do,co ban,Tay - Nam,Dong - Nam,36.77419355,3
10773,2,2,92,21.02741051,105.7935104,1.91,Cau Giay,so do,cao cap,Nam,Bac,47.82608696,0
10774,2,2,100,21.01901627,105.7932053,2.65,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,41,2
10775,4,4,330,21.0470562,105.8077469,0.51,Hoang Mai,so do,day du,Nam,Dong - Nam,40.90909091,2
10776,2,2,69.6,21.00026512,105.8699341,7.79,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,35.20114943,0
10777,1,1,52,21.041172,105.825096,2.05,Bac Tu Liem,hdmb,cao cap,Nam,Bac,73.07692308,4
10778,2,2,73,20.9837461,105.8411144,6.95,Hai Ba Trung,so do,day du,Dong,Dong,43.83561644,2
10779,1,1,45,21.04117203,105.8250961,2.05,Hoang Mai,hdmb,cao cap,Nam,Bac,86.66666667,4
10780,4,3,199,21.02122498,105.828064,3.19,Ba Dinh,so do,day du,Tay - Nam,Dong - Bac,33,2
10781,2,2,106,20.99479103,105.8678436,7.94,Gia Lam,so do,day du,Bac,Nam,51.88679245,0
10782,2,2,83,20.99479103,105.8678436,7.94,Tay Ho,so do,day du,Nam,Bac,45.78313253,0
10783,4,3,127,20.94645882,105.8557816,10.92,Hai Ba Trung,so do,co ban,Dong - Nam,Tay - Bac,23,3
